date,time,symbol,strike,option_type,open,high,low,close,volume,ema5,ema25,vwap,signal_fired
2026-06-30,2026-06-30 10:50:00+05:30,NIFTY30JUN2623500PE,23500,PE,1.25,1.25,1.05,1.15,39012.0,1.2592153732065878,1.942750524683572,1.6967060600533352,
2026-06-30,2026-06-30 10:55:00+05:30,NIFTY30JUN2623500PE,23500,PE,1.2,1.2,1.15,1.2,2002.0,1.2394769154710583,1.8856158689386813,1.6960227917386872,True
2026-06-30,2026-06-30 11:00:00+05:30,NIFTY30JUN2623500PE,23500,PE,1.4,1.45,1.3,1.35,9059.0,1.2763179436473724,1.8444146482510908,1.6940511285025674,
2026-06-30,2026-06-30 11:05:00+05:30,NIFTY30JUN2623500PE,23500,PE,1.45,1.45,1.35,1.4,4043.0,1.328656406876026,1.8137792019359185,1.6871612833320602,
2026-06-30,2026-06-30 11:10:00+05:30,NIFTY30JUN2623500PE,23500,PE,1.35,1.35,1.25,1.3,4306.0,1.3079931601395731,1.7707074290059366,1.6820908028249806,
2026-06-30,2026-06-30 11:15:00+05:30,NIFTY30JUN2623500PE,23500,PE,1.05,1.1,1.05,1.1,6540.0,1.18310655120416,1.701363070561693,1.659374607054504,
2026-06-30,2026-06-30 11:20:00+05:30,NIFTY30JUN2623500PE,23500,PE,1.15,1.15,1.05,1.05,6513.0,1.1387377008027737,1.6512582189800242,1.6443181004655751,True
2026-06-30,2026-06-30 11:25:00+05:30,NIFTY30JUN2623500PE,23500,PE,1.0,1.05,0.95,1.05,13501.0,1.098047356090738,1.6014572908928035,1.6131004952557628,
2026-06-30,2026-06-30 11:30:00+05:30,NIFTY30JUN2623500PE,23500,PE,1.0,1.0,0.95,0.95,9885.0,1.0375871262827143,1.547794895735369,1.5891361710173295,
2026-06-30,2026-06-30 11:35:00+05:30,NIFTY30JUN2623500PE,23500,PE,0.95,1.0,0.9,0.95,11922.0,1.0083914175218096,1.5018106729864946,1.5650956398788294,False
2026-06-30,2026-06-30 11:40:00+05:30,NIFTY30JUN2623500PE,23500,PE,0.8,0.85,0.75,0.8,20030.0,0.8944831672367621,1.4336240531709656,1.5375832237275533,
2026-06-30,2026-06-30 11:45:00+05:30,NIFTY30JUN2623500PE,23500,PE,0.8,0.85,0.75,0.8,4040.0,0.8629887781578416,1.3848837413885835,1.536080033953105,False
2026-06-30,2026-06-30 11:50:00+05:30,NIFTY30JUN2623500PE,23500,PE,0.9,0.9,0.8,0.8,11629.0,0.8642147409941165,1.346993276074669,1.5264964283884548,
2026-06-30,2026-06-30 11:55:00+05:30,NIFTY30JUN2623500PE,23500,PE,0.8,0.85,0.75,0.75,9615.0,0.8261431606627444,1.3010707163766175,1.5229591366954909,
2026-06-30,2026-06-30 12:00:00+05:30,NIFTY30JUN2623500PE,23500,PE,0.8,0.9,0.75,0.85,15199.0,0.8340954404418297,1.2663729689630316,1.5178090974200888,
2026-06-30,2026-06-30 12:05:00+05:30,NIFTY30JUN2623500PE,23500,PE,0.9,1.05,0.85,1.0,23392.0,0.8893969602945533,1.24588274058126,1.5115465624685775,
2026-06-30,2026-06-30 12:10:00+05:30,NIFTY30JUN2623500PE,23500,PE,1.0,1.0,0.9,0.9,22711.0,0.8929313068630356,1.2192763759211631,1.505237303857649,
2026-06-30,2026-06-30 12:15:00+05:30,NIFTY30JUN2623500PE,23500,PE,0.9,1.0,0.85,0.9,15002.0,0.8952875379086904,1.1947166546964585,1.5010253586063944,
2026-06-30,2026-06-30 12:20:00+05:30,NIFTY30JUN2623500PE,23500,PE,0.95,0.95,0.85,0.85,10816.0,0.880191691939127,1.168199988950577,1.497854778822042,
2026-06-30,2026-06-30 12:25:00+05:30,NIFTY30JUN2623500PE,23500,PE,0.85,0.9,0.8,0.85,9536.0,0.8701277946260848,1.1437230667236096,1.494936122507214,
2026-06-30,2026-06-30 12:30:00+05:30,NIFTY30JUN2623500PE,23500,PE,0.85,1.0,0.8,0.85,16465.0,0.8634185297507233,1.1211289846679473,1.4902154365038998,
2026-06-30,2026-06-30 12:35:00+05:30,NIFTY30JUN2623500PE,23500,PE,0.9,0.9,0.7,0.75,36979.0,0.825612353167149,1.0925806012319514,1.478170292526361,
2026-06-30,2026-06-30 12:40:00+05:30,NIFTY30JUN2623500PE,23500,PE,0.8,0.8,0.7,0.7,28956.0,0.7837415687780993,1.0623820934448784,1.4683629074455036,
2026-06-30,2026-06-30 12:45:00+05:30,NIFTY30JUN2623500PE,23500,PE,0.7,0.8,0.7,0.7,6670.0,0.7558277125187329,1.0345065477952724,1.466140268875653,False
2026-06-30,2026-06-30 12:50:00+05:30,NIFTY30JUN2623500PE,23500,PE,0.75,0.8,0.7,0.75,18815.0,0.7649962527902665,1.0161717245920858,1.449331118984352,
2026-06-30,2026-06-30 12:55:00+05:30,NIFTY30JUN2623500PE,23500,PE,0.75,0.8,0.7,0.8,9835.0,0.7766641685268445,0.9995431303926948,1.4463705839857544,
2026-06-30,2026-06-30 13:00:00+05:30,NIFTY30JUN2623500PE,23500,PE,0.8,0.85,0.7,0.75,13654.0,0.7677761123512298,0.9803475049778722,1.442302768060683,
2026-06-30,2026-06-30 13:05:00+05:30,NIFTY30JUN2623500PE,23500,PE,0.8,0.85,0.7,0.75,19938.0,0.7618507415674866,0.9626284661334206,1.4364495158873167,
2026-06-30,2026-06-30 13:10:00+05:30,NIFTY30JUN2623500PE,23500,PE,0.75,0.8,0.7,0.8,1904.0,0.7745671610449911,0.9501185841231576,1.4358958540189548,False
2026-06-30,2026-06-30 13:15:00+05:30,NIFTY30JUN2623500PE,23500,PE,0.75,0.9,0.7,0.8,18994.0,0.7719336629188831,0.9350207048710804,1.427362898090673,
2026-06-30,2026-06-30 13:20:00+05:30,NIFTY30JUN2623500PE,23500,PE,0.8,0.9,0.75,0.85,13094.0,0.7979557752792554,0.928480650650228,1.4240484970430607,False
2026-06-30,2026-06-30 13:25:00+05:30,NIFTY30JUN2623500PE,23500,PE,0.9,1.0,0.9,0.9,1304.0,0.8541927390750592,0.9333904230854176,1.4212511268641594,False
2026-06-30,2026-06-30 13:30:00+05:30,NIFTY30JUN2623500PE,23500,PE,0.75,0.75,0.6,0.65,15571.0,0.7416840482722618,0.8973899763392023,1.4122563104583656,
2026-06-30,2026-06-30 13:35:00+05:30,NIFTY30JUN2623500PE,23500,PE,0.6,0.7,0.6,0.7,20994.0,0.7277893655148412,0.8822061320054175,1.4057721756242945,
2026-06-30,2026-06-30 13:40:00+05:30,NIFTY30JUN2623500PE,23500,PE,0.7,0.75,0.65,0.75,4231.0,0.7351929103432275,0.8720364295434624,1.4045665146153803,False
2026-06-30,2026-06-30 13:45:00+05:30,NIFTY30JUN2623500PE,23500,PE,0.65,0.65,0.6,0.6,1134.0,0.6567952735621517,0.840459662773847,1.400957792506257,False
2026-06-30,2026-06-30 13:50:00+05:30,NIFTY30JUN2623500PE,23500,PE,0.6,0.65,0.6,0.6,938.0,0.6378635157081012,0.8219627656373973,1.3957266645160151,False
2026-06-30,2026-06-30 13:55:00+05:30,NIFTY30JUN2623500PE,23500,PE,0.6,0.65,0.6,0.65,1322.0,0.6419090104720675,0.8087348605883669,1.3882227238013232,False
2026-06-30,2026-06-30 14:00:00+05:30,NIFTY30JUN2623500PE,23500,PE,0.6,0.7,0.6,0.7,3587.0,0.6501615625369339,0.7968203446851198,1.3830048176050649,False
2026-06-30,2026-06-30 14:05:00+05:30,NIFTY30JUN2623500PE,23500,PE,0.6,0.65,0.55,0.6,77352.0,0.6112188194690671,0.7745797264549035,1.349056446877337,
2026-06-30,2026-06-30 14:10:00+05:30,NIFTY30JUN2623500PE,23500,PE,0.65,0.85,0.6,0.85,26561.0,0.6908125463127115,0.7803812859583724,1.3431705634834628,
2026-06-30,2026-06-30 14:15:00+05:30,NIFTY30JUN2623500PE,23500,PE,0.85,0.9,0.5,0.5,47747.0,0.6272083642084744,0.7588134947308053,1.3305045763846717,
2026-06-30,2026-06-30 14:20:00+05:30,NIFTY30JUN2623500PE,23500,PE,0.5,0.6,0.5,0.5,68841.0,0.584805576138983,0.7389047643668972,1.3105104984753733,
2026-06-30,2026-06-30 14:25:00+05:30,NIFTY30JUN2623500PE,23500,PE,0.5,0.55,0.45,0.45,22709.0,0.5398703840926553,0.716681320954059,1.3037228289836218,False
2026-06-30,2026-06-30 09:15:00+05:30,NIFTY30JUN2623800CE,23800,CE,192.3,226.2,161.0,164.95,35408.0,182.05749576936853,193.67793731671367,184.05,
2026-06-30,2026-06-30 09:20:00+05:30,NIFTY30JUN2623800CE,23800,CE,164.6,166.45,132.4,138.75,42572.0,167.6216638462457,189.45271136927423,163.20438744977344,
2026-06-30,2026-06-30 09:25:00+05:30,NIFTY30JUN2623800CE,23800,CE,138.9,144.4,132.4,135.95,33563.0,157.0644425641638,185.3371181870224,155.49507857956127,
2026-06-30,2026-06-30 09:30:00+05:30,NIFTY30JUN2623800CE,23800,CE,135.65,137.0,114.0,119.2,68227.0,144.44296170944256,180.24964755725145,143.3142312399177,
2026-06-30,2026-06-30 09:35:00+05:30,NIFTY30JUN2623800CE,23800,CE,119.05,129.6,115.75,119.0,49215.0,135.9619744729617,175.53813620669362,138.61502325479836,
2026-06-30,2026-06-30 09:40:00+05:30,NIFTY30JUN2623800CE,23800,CE,118.75,125.35,111.6,114.75,48201.0,128.89131631530782,170.86212572925564,134.89687430101088,
2026-06-30,2026-06-30 09:45:00+05:30,NIFTY30JUN2623800CE,23800,CE,114.95,116.8,102.5,106.05,65467.0,121.27754421020522,165.876577596236,129.8439562764663,
2026-06-30,2026-06-30 09:50:00+05:30,NIFTY30JUN2623800CE,23800,CE,106.0,118.0,102.3,111.8,53616.0,118.11836280680347,161.716840858064,127.25374013611966,
2026-06-30,2026-06-30 09:55:00+05:30,NIFTY30JUN2623800CE,23800,CE,112.1,127.0,111.0,119.7,74551.0,118.64557520453567,158.48477617667444,125.98376573495888,
2026-06-30,2026-06-30 10:00:00+05:30,NIFTY30JUN2623800CE,23800,CE,119.5,144.9,118.1,144.55,89533.0,127.28038346969046,157.41287031693025,127.56018908319102,
2026-06-30,2026-06-30 10:05:00+05:30,NIFTY30JUN2623800CE,23800,CE,144.6,146.0,106.05,106.7,89494.0,120.42025564646032,153.511880292551,126.46165246075871,
2026-06-30,2026-06-30 10:10:00+05:30,NIFTY30JUN2623800CE,23800,CE,107.0,129.75,106.6,119.9,67858.0,120.24683709764022,150.92635103927785,125.7325265487445,
2026-06-30,2026-06-30 10:15:00+05:30,NIFTY30JUN2623800CE,23800,CE,119.5,125.85,112.0,118.9,44810.0,119.79789139842684,148.46278557471803,125.33198533799334,
2026-06-30,2026-06-30 10:20:00+05:30,NIFTY30JUN2623800CE,23800,CE,118.9,121.9,104.1,119.45,64061.0,119.68192759895122,146.23103283820126,124.54286472145333,
2026-06-30,2026-06-30 10:25:00+05:30,NIFTY30JUN2623800CE,23800,CE,119.1,130.65,115.0,119.75,55942.0,119.7046183993008,144.1940303121858,124.36899706294942,
2026-06-30,2026-06-30 10:30:00+05:30,NIFTY30JUN2623800CE,23800,CE,120.05,129.0,111.6,126.8,46404.0,122.06974559953387,142.85602798047918,124.27396675931888,
2026-06-30,2026-06-30 10:35:00+05:30,NIFTY30JUN2623800CE,23800,CE,126.9,133.45,118.8,121.2,45836.0,121.77983039968927,141.19017967428846,124.28381179397006,
